Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002243,Male,Yes,0,Not Graduate,No,3010.0,3136.0,,360.0,0.0,Urban,N
LP003435,Male,No,0,Graduate,No,4822.0,0.0,133.1,360.0,0.0,Urban,Y
LP004803,Male,No,1,Graduate,No,3310.0,59.0,80.8,360.0,1.0,Urban,Y
LP004530,Male,Yes,3+,,No,3396.0,1329.0,66.4,360.0,1.0,Semiurban,Y
LP004628,Male,No,1,Not Graduate,Yes,2907.0,1031.0,78.3,360.0,1.0,Urban,N
LP008141,Male,Yes,0,Graduate,No,4874.0,3509.0,136.1,360.0,1.0,Rural,N
LP010584,Male,No,1,Graduate,No,7333.0,927.0,91.7,240.0,1.0,Rural,N
LP005082,Male,Yes,1,Graduate,No,4191.0,461.0,154.7,360.0,1.0,Urban,Y
LP003465,Female,Yes,1,Not Graduate,No,,1746.0,121.6,360.0,1.0,Rural,Y
LP008000,Male,No,1,Not Graduate,No,3893.0,1568.0,96.3,360.0,1.0,Urban,Y
LP006779,Male,No,1,Graduate,No,4903.0,553.0,133.7,120.0,1.0,Urban,Y
LP004031,Male,Yes,0,Not Graduate,No,5223.0,1949.0,113.2,360.0,1.0,Semiurban,Y
LP009231,Male,No,0,Graduate,No,2573.0,0.0,168.9,360.0,1.0,Semiurban,Y
LP009353,Female,Yes,0,Graduate,No,2861.0,2369.0,136.8,360.0,1.0,Semiurban,Y
LP002948,Male,Yes,2,Graduate,No,5780.0,0.0,192.0,360.0,1.0,Urban,Y
LP007384,Female,Yes,0,Graduate,No,4042.0,834.0,117.7,360.0,1.0,Rural,N
LP008161,Female,No,3+,Graduate,Yes,3473.0,0.0,71.6,360.0,1.0,Semiurban,Y
LP005916,Female,No,2,Graduate,No,3603.0,1003.0,161.8,360.0,1.0,Urban,Y
LP010000,Male,Yes,0,Graduate,No,3978.0,2100.0,188.6,120.0,1.0,Semiurban,Y
LP010222,Male,Yes,0,Graduate,No,4182.0,1939.0,141.2,360.0,0.0,Semiurban,Y
LP007194,Male,No,0,Not Graduate,Yes,2838.0,500000.0,195.8,360.0,1.0,Urban,Y
LP006363,Male,Yes,1,Graduate,No,2779.0,1214.0,152.1,360.0,1.0,Semiurban,Y
LP005775,Male,No,0,Graduate,No,4201.0,1591.0,129.8,360.0,1.0,Urban,Y
LP010636,Male,Yes,0,Not Graduate,No,1000000.0,1775.0,124.7,360.0,1.0,Semiurban,Y
LP006880,Female,Yes,2,Graduate,No,2688.0,1651.0,153.7,360.0,0.0,Semiurban,Y
LP008059,Male,No,2,Graduate,Yes,4899.0,432.0,119.5,360.0,1.0,Rural,Y
LP006110,Male,No,1,Graduate,No,3339.0,2320.0,108.8,180.0,1.0,Urban,Y
LP004322,Male,Yes,2,Graduate,No,3830.0,2300.0,148.0,240.0,1.0,Semiurban,Y
LP007769,Male,Yes,3+,Graduate,Yes,2894.0,0.0,70.9,360.0,1.0,Rural,Y
LP009609,Male,Yes,0,Not Graduate,No,5926.0,2096.0,145.2,240.0,0.0,Semiurban,N
LP010189,Male,Yes,0,Graduate,No,5197.0,2664.0,74.6,300.0,1.0,Urban,Y
LP008520,Female,Yes,0,Not Graduate,No,1311.0,3530.0,158.5,360.0,0.0,Urban,Y
LP010763,Female,Yes,0,Graduate,No,2225.0,2021.0,141.3,360.0,0.0,Rural,Y
LP003808,Male,Yes,0,Not Graduate,No,6058.0,520.0,139.8,360.0,0.0,Urban,Y
LP003951,Male,Yes,1,Graduate,No,3205.0,841.0,145.7,360.0,1.0,Urban,Y
LP002984,Male,Yes,2,Graduate,No,7583.0,0.0,187.0,360.0,1.0,Urban,Y
LP005858,Female,No,1,Not Graduate,,6428.0,392.0,99.1,360.0,1.0,Semiurban,Y
LP008860,Female,Yes,1,,Yes,4726.0,532.0,119.0,360.0,0.0,Urban,N
LP005875,Male,No,3+,Graduate,No,1931.0,1.0,111.3,360.0,1.0,Rural,Y
LP001940,Male,Yes,2,Graduate,No,3153.0,1560.0,134.0,360.0,1.0,Urban,Y
LP005001,Male,No,0,Graduate,No,4530.0,1203.0,167.7,360.0,0.0,Urban,Y
LP007131,Male,Yes,0,Graduate,No,4545.0,0.0,158.6,360.0,1.0,Rural,Y
LP008219,Male,Yes,0,Graduate,No,2953.0,1917.0,95.6,360.0,1.0,Semiurban,Y
LP005150,Male,Yes,1,Not Graduate,No,5560.0,119.0,135.6,360.0,1.0,Semiurban,Y
LP004255,Male,Yes,0,Graduate,No,2155.0,0.0,159.7,180.0,1.0,Urban,N
LP010813,Female,Yes,0,Graduate,No,3865.0,1612.0,149.6,360.0,1.0,Semiurban,Y
LP008478,Female,Yes,1,Graduate,No,3189.0,0.0,91.1,360.0,1.0,Semiurban,Y
LP007432,Male,No,0,Graduate,No,3974.0,2409.0,116.3,360.0,1.0,Urban,Y
LP009566,Male,Yes,1,Graduate,No,3046.0,0.0,117.0,300.0,0.0,Semiurban,Y
LP010334,Male,Yes,0,Graduate,No,2870.0,1099.0,184.7,360.0,1.0,Semiurban,Y
LP003514,Male,No,1,Not Graduate,No,4078.0,0.0,135.3,360.0,1.0,Rural,Y
LP008454,Female,Yes,2,Graduate,No,3778.0,1928.0,167.2,360.0,1.0,Urban,Y
LP007118,Male,Yes,2,Graduate,No,2685.0,1206.0,119.5,360.0,1.0,Rural,Y
LP010056,Male,Yes,0,Graduate,No,3982.0,666.0,107.1,120.0,0.0,Semiurban,N
LP001194,Male,Yes,2,Graduate,No,2708.0,1167.0,97.0,360.0,1.0,Semiurban,Y
LP010817,Male,No,0,Graduate,,2961.0,2230.0,126.8,360.0,1.0,Semiurban,Y
LP004389,Female,Yes,2,Graduate,No,3423.0,2111.0,148.3,180.0,1.0,,Y
LP005320,Male,Yes,0,Graduate,No,5426.0,1094.0,132.9,240.0,1.0,Urban,Y
LP005462,Female,Yes,0,Graduate,No,4149.0,433.0,38.3,360.0,1.0,Urban,Y
LP008751,Female,Yes,1,Graduate,No,2128.0,834.0,116.4,360.0,1.0,Rural,Y
LP007822,Male,No,0,Graduate,No,1654.0,2617.0,165.2,360.0,1.0,Semiurban,N
LP010936,Male,Yes,0,Graduate,No,5283.0,725.0,143.1,240.0,1.0,Urban,Y
LP004353,Male,Yes,1,Graduate,No,6647.0,1796.0,114.6,360.0,1.0,Rural,Y
LP004892,Male,Yes,0,Graduate,No,2301.0,141.0,124.0,360.0,1.0,Semiurban,Y
LP007550,Male,Yes,0,Graduate,No,5214.0,1955.0,1000.0,360.0,0.0,Semiurban,N
LP007610,Male,No,1,Not Graduate,No,2237.0,5533.0,87.2,360.0,1.0,Semiurban,Y
LP003741,Female,Yes,3+,Graduate,No,3547.0,0.0,180.0,360.0,1.0,Urban,Y
LP009160,Male,Yes,3+,Graduate,No,1940.0,0.0,131.7,360.0,1.0,Rural,Y
LP008906,Male,Yes,0,Graduate,No,4244.0,1351.0,133.1,240.0,1.0,Urban,Y
LP009268,Female,Yes,0,Graduate,No,3984.0,3244.0,107.1,360.0,1.0,Semiurban,N
LP003148,Male,Yes,0,Graduate,No,5616.0,636.0,137.6,360.0,0.0,Urban,N
LP005889,Male,No,0,Graduate,No,5651.0,1573.0,127.0,360.0,1.0,Rural,Y
LP006725,Male,Yes,0,Graduate,No,5121.0,479.0,137.7,360.0,1.0,Rural,Y
LP009525,Female,No,1,Graduate,Yes,5296.0,1880.0,130.6,120.0,1.0,Rural,Y
LP007914,Male,Yes,0,Not Graduate,No,6481.0,2713.0,134.2,,1.0,Urban,Y
LP010898,Male,Yes,0,Graduate,No,3032.0,3362.0,138.1,180.0,0.0,Semiurban,N
LP010032,Male,Yes,1,Graduate,No,3786.0,2206.0,109.6,360.0,,Semiurban,Y
LP006751,Male,No,0,Not Graduate,No,2020.0,1321.0,109.4,360.0,1.0,Semiurban,Y
LP006192,Female,No,0,Graduate,Yes,2445.0,0.0,136.1,360.0,1.0,Rural,Y
LP009995,Male,Yes,0,Graduate,No,6056.0,604.0,106.7,360.0,1.0,Rural,Y
LP004324,Male,No,1,Graduate,No,4129.0,0.0,66.8,300.0,1.0,Semiurban,Y
LP009475,Male,No,1,Graduate,No,4788.0,919.0,149.8,360.0,0.0,Semiurban,N
LP005326,Female,Yes,0,Graduate,No,6280.0,798.0,95.7,300.0,1.0,Rural,Y
LP005766,Male,No,0,Not Graduate,No,4505.0,1291.0,135.0,180.0,1.0,Rural,Y
LP003488,Male,Yes,0,Graduate,No,2319.0,1672.0,159.2,360.0,1.0,Rural,Y
LP009923,Male,Yes,0,Graduate,No,4840.0,0.0,156.6,360.0,0.0,Rural,Y
LP008054,Male,Yes,0,Graduate,No,3976.0,3322.0,87.6,360.0,1.0,Semiurban,Y
LP004532,Male,Yes,1,Graduate,No,3974.0,973.0,88.8,360.0,1.0,Rural,Y
LP004431,Female,Yes,0,Graduate,No,4232.0,710.0,125.8,360.0,1.0,Semiurban,Y
LP006341,Male,No,1,Graduate,No,4803.0,1631.0,118.6,360.0,1.0,Urban,Y
LP003076,Male,Yes,2,Graduate,No,3367.0,0.0,117.0,180.0,1.0,Semiurban,Y
LP005590,Male,No,0,Graduate,No,3070.0,3105.0,174.6,360.0,1.0,Semiurban,Y
LP007863,Female,Yes,2,Graduate,No,2902.0,1569.0,180.4,360.0,1.0,Urban,Y
LP003689,Male,Yes,0,Not Graduate,Yes,4945.0,615.0,117.8,360.0,1.0,Rural,Y
LP005415,Male,No,0,Graduate,No,4415.0,1110.0,143.2,240.0,1.0,Urban,Y
LP004997,Male,No,0,Graduate,No,5459.0,0.0,150.0,240.0,1.0,Urban,Y
LP010990,Male,No,1,Graduate,No,4022.0,1494.0,167.1,180.0,0.0,Urban,Y
LP002533,Male,Yes,2,Graduate,No,2947.0,1603.0,,360.0,1.0,Urban,N
LP002619,Male,Yes,0,Not Graduate,No,3814.0,1483.0,124.0,300.0,1.0,Semiurban,Y
LP007585,Male,No,0,Graduate,No,5468.0,2051.0,120.2,360.0,0.0,Semiurban,Y
LP003680,Male,Yes,2,Graduate,No,1970.0,1133.0,55.5,360.0,1.0,Semiurban,N
LP009619,Female,No,1,Graduate,No,3903.0,2185.0,53.8,360.0,1.0,Semiurban,Y
LP008505,Male,Yes,1,Graduate,No,3694.0,607.0,114.6,120.0,1.0,Rural,Y
LP010513,Female,Yes,1,Graduate,No,3899.0,1086.0,65.2,360.0,1.0,Semiurban,Y
LP007248,Male,Yes,0,Graduate,Yes,2650.0,635.0,81.9,240.0,1.0,Semiurban,Y
LP010120,Male,No,0,Graduate,No,4340.0,1677.0,104.3,360.0,1.0,Urban,Y
LP010605,Male,No,0,Graduate,No,4065.0,2159.0,170.2,180.0,1.0,Urban,Y
LP007632,Male,Yes,0,Not Graduate,No,4488.0,0.0,60.8,360.0,0.0,Urban,N
LP007728,Male,No,0,Graduate,Yes,4514.0,2838.0,125.1,180.0,1.0,Urban,Y
LP008762,Female,No,0,Graduate,No,3280.0,2520.0,158.8,360.0,1.0,Semiurban,Y
LP006849,Male,Yes,1,Graduate,No,6433.0,137.0,188.6,180.0,1.0,Urban,Y
LP004898,Male,Yes,0,Graduate,No,3686.0,1114.0,102.5,360.0,1.0,Rural,Y
LP006996,Male,No,2,Graduate,No,3156.0,282.0,180.1,180.0,1.0,Semiurban,Y
LP003861,Male,Yes,0,Not Graduate,,4482.0,3201.0,62.4,360.0,1.0,Rural,N
LP006891,Male,Yes,0,Graduate,No,1990.0,2120.0,161.9,360.0,1.0,Semiurban,Y
LP010844,Male,Yes,0,Graduate,Yes,1044.0,225.0,161.8,360.0,1.0,Semiurban,Y
LP003966,Male,Yes,3+,Graduate,No,4230.0,657.0,73.0,360.0,1.0,Rural,Y
LP008584,Male,Yes,3+,Graduate,No,4443.0,1.0,82.7,360.0,1.0,Semiurban,Y
LP008954,Female,No,2,Graduate,No,1000000.0,114.0,197.2,360.0,1.0,Urban,Y
LP006807,Male,No,0,Graduate,No,2776.0,2469.0,182.3,240.0,1.0,Semiurban,Y
LP004098,Male,Yes,1,Graduate,No,5361.0,829.0,157.1,180.0,1.0,Semiurban,Y
LP003191,Male,Yes,3+,Graduate,No,1982.0,0.0,161.4,360.0,1.0,Urban,Y
LP007357,Male,Yes,0,Graduate,No,6290.0,486.0,223.3,180.0,0.0,Urban,N
LP004106,Male,No,0,Graduate,No,4095.0,1995.0,180.0,360.0,1.0,Semiurban,Y
LP006383,Male,Yes,0,Graduate,No,4779.0,1450.0,124.7,360.0,1.0,Rural,Y
LP010422,Male,Yes,0,Not Graduate,No,3261.0,1484.0,113.1,360.0,1.0,Urban,Y
LP004043,Female,No,0,Graduate,Yes,4093.0,2250.0,164.5,360.0,1.0,Rural,Y
LP009446,Male,Yes,0,Graduate,No,2655.0,907.0,148.9,360.0,0.0,Rural,N
LP006898,Male,Yes,1,Graduate,No,4115.0,0.0,114.8,360.0,1.0,Rural,Y
LP008926,Male,Yes,0,Graduate,No,4886.0,0.0,132.5,240.0,1.0,Urban,Y
LP009294,Female,Yes,1,Graduate,No,2465.0,718.0,109.9,360.0,1.0,Urban,Y
LP001972,Male,Yes,,Not Graduate,No,2875.0,1750.0,105.0,360.0,1.0,Semiurban,Y
LP005964,Female,No,2,Graduate,No,4257.0,2715.0,141.5,360.0,1.0,Urban,Y
LP008876,Male,Yes,3+,Graduate,Yes,4558.0,133.0,99.4,360.0,1.0,Urban,Y
LP004713,Female,Yes,0,Graduate,No,3671.0,0.0,91.4,240.0,1.0,Rural,Y
LP004177,Female,Yes,2,Graduate,No,4211.0,2192.0,122.7,360.0,1.0,Urban,Y
LP006459,Male,No,0,Graduate,No,4189.0,4223.0,132.1,360.0,0.0,Semiurban,Y
LP009585,Male,Yes,3+,Graduate,Yes,5033.0,1310.0,158.6,240.0,1.0,Urban,Y
LP005115,Male,Yes,0,Graduate,No,3851.0,0.0,198.0,180.0,1.0,Rural,N
LP007339,Female,Yes,1,Graduate,No,3639.0,31.0,122.2,360.0,1.0,Semiurban,Y
LP007783,Male,Yes,0,Graduate,No,3112.0,3015.0,114.3,360.0,1.0,Urban,Y
LP003173,Male,No,0,Graduate,Yes,4786.0,0.0,94.8,180.0,0.0,Urban,Y
LP005577,Male,Yes,0,Graduate,No,5026.0,2578.0,149.0,360.0,0.0,Semiurban,Y
LP009708,Male,No,0,Graduate,No,2934.0,3530.0,189.7,360.0,1.0,Semiurban,Y
LP002670,Female,Yes,2,Graduate,No,2031.0,1632.0,113.0,480.0,1.0,Semiurban,Y
LP001716,Male,Yes,0,Graduate,No,3173.0,3021.0,137.0,360.0,1.0,Urban,Y
LP006709,Male,No,3+,Graduate,No,3835.0,0.0,85.3,360.0,0.0,Semiurban,N
LP009516,Male,Yes,1,Graduate,No,2903.0,1284.0,147.9,360.0,1.0,Rural,N
LP007301,Female,Yes,0,Graduate,No,3032.0,131.0,67.2,360.0,1.0,Urban,Y
LP006876,Male,Yes,0,Graduate,No,4581.0,2036.0,171.0,360.0,1.0,Rural,Y
LP009357,Male,No,1,Graduate,Yes,3915.0,1812.0,161.4,360.0,0.0,Rural,N
LP007234,Male,No,0,Graduate,No,3506.0,1010.0,82.5,360.0,1.0,Urban,Y
LP006238,Female,No,2,Graduate,No,3347.0,0.0,0.0,360.0,1.0,Urban,Y
LP007611,Male,Yes,0,Graduate,No,4942.0,3363.0,143.9,240.0,1.0,Semiurban,Y
LP003888,Male,Yes,0,Not Graduate,No,4848.0,1969.0,100.1,360.0,1.0,Urban,Y
LP006402,Female,No,0,Not Graduate,No,3627.0,1429.0,189.5,360.0,1.0,Semiurban,Y
LP002332,Male,Yes,0,Not Graduate,No,2253.0,2033.0,110.0,360.0,1.0,Rural,Y
LP007237,Male,Yes,0,Graduate,No,3554.0,615.0,,360.0,1.0,Rural,Y
LP009752,Male,No,1,Graduate,No,1897.0,0.0,108.9,360.0,1.0,Urban,Y
LP008766,Female,No,1,Graduate,No,4323.0,1478.0,170.7,360.0,1.0,Rural,N
LP009920,Male,Yes,2,Not Graduate,Yes,1456.0,3052.0,116.8,,1.0,Urban,Y
LP007642,Male,No,0,Graduate,No,3713.0,1340.0,135.3,360.0,1.0,Rural,Y
LP010171,Male,Yes,2,Graduate,No,4795.0,1521.0,135.5,360.0,1.0,Urban,Y
LP002287,Female,No,0,Graduate,No,1500.0,1800.0,103.0,360.0,0.0,Semiurban,N
LP003281,Male,Yes,0,Graduate,No,3582.0,1165.0,77.6,360.0,1.0,Urban,Y
LP003172,Female,No,0,Graduate,Yes,3666.0,529.0,141.5,180.0,1.0,Rural,Y
LP007633,Male,Yes,0,Graduate,No,2883.0,71.0,167.4,360.0,1.0,Semiurban,Y
LP005497,Male,No,1,Not Graduate,No,2352.0,0.0,152.0,180.0,1.0,Semiurban,Y
LP010926,Male,Yes,0,Not Graduate,No,4259.0,142.0,162.0,360.0,1.0,Semiurban,Y
LP007190,Male,No,0,Graduate,No,3035.0,1842.0,147.2,240.0,1.0,Semiurban,Y
LP009090,Male,Yes,0,Graduate,No,3019.0,1114.0,122.0,360.0,1.0,Rural,Y
LP008289,Male,No,2,Graduate,No,4377.0,745.0,75.4,360.0,1.0,Semiurban,Y
LP004639,Male,Yes,1,Graduate,No,4115.0,1917.0,95.4,,1.0,Rural,Y
LP002741,Female,Yes,1,Graduate,No,4608.0,2845.0,140.0,180.0,1.0,Semiurban,Y
LP007866,Male,Yes,2,Graduate,No,3088.0,0.0,158.1,360.0,1.0,Semiurban,Y
LP003223,Female,No,0,Graduate,No,2027.0,243.0,157.3,240.0,1.0,Urban,Y
LP009276,Male,No,2,Not Graduate,No,5328.0,1633.0,144.0,240.0,1.0,Urban,Y
LP002424,Male,Yes,0,Graduate,No,7333.0,8333.0,175.0,300.0,,Rural,Y
LP002543,Male,Yes,2,Graduate,No,8333.0,0.0,246.0,360.0,1.0,Semiurban,Y
LP003000,Male,Yes,0,Graduate,No,4209.0,1127.0,121.3,360.0,1.0,Semiurban,Y
LP003088,Male,Yes,0,Graduate,No,4509.0,2594.0,139.0,180.0,1.0,Semiurban,Y
LP006488,Male,No,0,Graduate,No,3885.0,320.0,115.8,360.0,1.0,Urban,Y
LP010218,Male,Yes,2,Graduate,No,4297.0,1396.0,130.8,360.0,1.0,Rural,Y
LP007358,Male,No,0,Graduate,No,4777.0,1522.0,135.8,360.0,1.0,Semiurban,N
LP008072,Male,Yes,3+,Not Graduate,No,3376.0,1073.0,148.5,360.0,1.0,Urban,Y
LP010925,Female,Yes,0,Graduate,No,3999.0,0.0,139.5,360.0,1.0,Semiurban,Y
LP002587,Male,Yes,0,Not Graduate,No,2600.0,1700.0,107.0,360.0,1.0,Rural,Y
LP005956,Male,No,0,Graduate,No,4143.0,982.0,118.0,360.0,1.0,Urban,Y
LP005687,Male,Yes,0,Graduate,No,3683.0,142.0,160.0,360.0,1.0,Urban,Y
LP009255,Male,No,0,Not Graduate,Yes,2563.0,1152.0,207.1,360.0,1.0,Rural,Y
LP004209,Male,Yes,2,Graduate,No,4729.0,2754.0,132.8,360.0,0.0,Urban,N
LP002115,Male,Yes,3+,Not Graduate,No,2647.0,1587.0,173.0,360.0,1.0,Rural,N
LP009278,Male,No,0,Graduate,Yes,3197.0,0.0,102.8,360.0,1.0,Urban,Y
LP007977,Male,Yes,0,Not Graduate,No,3993.0,793.0,136.2,360.0,1.0,Urban,Y
LP006503,Male,Yes,0,Graduate,No,3612.0,111.0,155.8,360.0,1.0,Semiurban,Y
LP001908,Female,Yes,0,Not Graduate,No,4100.0,0.0,124.0,360.0,,Rural,Y
LP004432,Male,No,0,Graduate,No,2728.0,95.0,116.2,180.0,1.0,Rural,N
LP008942,Male,No,0,Not Graduate,No,4620.0,640.0,163.0,240.0,1.0,Urban,Y
LP008812,Male,No,0,Graduate,No,5100.0,1467.0,137.6,360.0,0.0,Urban,Y
LP004296,Male,No,0,Graduate,Yes,5272.0,1907.0,92.9,360.0,0.0,Semiurban,Y
LP007843,Male,No,2,Graduate,No,3668.0,1897.0,108.6,360.0,1.0,Semiurban,Y
LP005149,Female,Yes,0,Graduate,Yes,3718.0,0.0,148.0,360.0,1.0,Semiurban,Y
LP004169,Female,No,0,Graduate,Yes,6635.0,1547.0,157.9,300.0,1.0,Urban,Y
LP006522,Male,Yes,0,Graduate,No,3747.0,2771.0,97.3,120.0,1.0,Urban,Y
LP006450,Male,Yes,0,Graduate,No,5838.0,1893.0,140.8,360.0,1.0,Urban,Y
LP004679,Male,Yes,0,Not Graduate,No,1258.0,1246.0,110.6,360.0,1.0,Urban,Y
LP004485,Male,No,0,Graduate,Yes,4173.0,2598.0,135.7,360.0,1.0,Semiurban,Y
LP004374,Male,No,0,Graduate,Yes,5198.0,511.0,69.4,120.0,0.0,Urban,Y
LP003332,Female,Yes,0,Not Graduate,No,2533.0,1.0,139.4,360.0,1.0,Rural,N
LP003214,Male,Yes,0,Graduate,No,4404.0,1490.0,171.6,360.0,1.0,Rural,Y
LP001641,Male,Yes,1,Graduate,Yes,2178.0,0.0,66.0,300.0,0.0,Rural,N
LP003952,Male,Yes,0,Not Graduate,No,1000000.0,1221.0,117.8,360.0,1.0,Urban,Y
LP008126,Male,Yes,0,Graduate,No,3065.0,2824.0,68.2,240.0,1.0,Semiurban,Y
LP008467,Male,Yes,0,Not Graduate,No,3624.0,2409.0,126.4,360.0,1.0,Semiurban,Y
LP005007,Male,No,1,Graduate,No,4556.0,336.0,124.7,360.0,1.0,Semiurban,Y
LP004669,Male,Yes,0,Graduate,No,3028.0,1384.0,78.9,360.0,1.0,Semiurban,Y
LP005913,Male,Yes,2,Graduate,No,2924.0,718.0,104.7,360.0,1.0,Urban,Y
LP007191,Male,Yes,3+,Graduate,No,4674.0,1850.0,89.4,360.0,0.0,Rural,N
LP006393,Male,Yes,0,Graduate,Yes,5281.0,1238.0,88.6,360.0,1.0,Semiurban,Y
LP002197,Male,Yes,2,Graduate,No,5185.0,0.0,155.0,360.0,1.0,Semiurban,Y
LP004664,Male,Yes,1,Graduate,No,3065.0,1515.0,196.9,360.0,1.0,Semiurban,Y
LP003298,Female,No,1,Graduate,No,1803.0,794.0,120.0,300.0,1.0,Urban,Y
LP003879,Male,No,0,Graduate,No,5107.0,500000.0,210.1,300.0,1.0,Semiurban,Y
LP002362,Male,Yes,1,Graduate,No,7250.0,1667.0,110.0,,0.0,Urban,N
LP003429,Male,No,1,Graduate,No,4917.0,2178.0,141.4,360.0,1.0,Urban,Y
LP004920,Female,Yes,0,Not Graduate,Yes,4063.0,312.0,126.1,360.0,1.0,Urban,Y
LP003859,Female,Yes,0,Graduate,No,1.0,3850.0,128.1,360.0,1.0,Urban,Y
LP004142,Male,Yes,1,Not Graduate,No,3912.0,2956.0,97.7,180.0,1.0,Semiurban,Y
LP006479,Male,No,1,Graduate,No,6619.0,0.0,111.7,360.0,1.0,Rural,Y
LP007659,Male,No,0,Graduate,No,5100.0,1864.0,1000.0,360.0,0.0,Semiurban,N
LP003078,Male,Yes,0,Graduate,No,3722.0,0.0,207.0,360.0,1.0,Urban,Y
LP005121,Male,No,0,Not Graduate,No,4659.0,3544.0,0.0,360.0,0.0,Semiurban,Y
LP005452,Female,Yes,1,Graduate,Yes,4437.0,0.0,177.4,240.0,0.0,Urban,Y
LP004654,Male,Yes,0,Not Graduate,No,5016.0,1293.0,83.1,360.0,1.0,Rural,Y
LP009182,Male,Yes,0,Graduate,No,4718.0,2282.0,104.9,360.0,1.0,Rural,N
LP003764,Male,Yes,0,Graduate,No,4287.0,0.0,181.6,360.0,1.0,Semiurban,Y
LP004662,Male,No,1,Graduate,No,3937.0,970.0,114.2,360.0,1.0,Rural,Y
LP004547,Male,Yes,2,Graduate,No,3787.0,746.0,118.8,360.0,1.0,Semiurban,Y
LP008642,Male,Yes,1,Graduate,No,4385.0,1268.0,120.6,360.0,1.0,Semiurban,N
LP009961,Male,No,0,Graduate,No,2573.0,3046.0,142.9,360.0,0.0,Rural,Y
LP010473,Male,Yes,0,Not Graduate,No,5071.0,2760.0,133.9,360.0,1.0,Rural,Y
LP007417,Male,No,1,Not Graduate,No,4896.0,3347.0,129.3,360.0,1.0,Rural,Y
LP005602,Male,No,1,Graduate,Yes,2445.0,552.0,139.7,360.0,1.0,Semiurban,Y
LP005394,Male,Yes,0,Graduate,No,2883.0,505.0,88.6,360.0,0.0,Urban,Y
LP009901,Male,Yes,2,Graduate,Yes,5842.0,1252.0,129.7,180.0,1.0,Rural,Y
LP010945,Male,Yes,0,Graduate,No,3625.0,1993.0,100.4,360.0,0.0,Urban,N
LP008698,Male,Yes,0,Not Graduate,No,5538.0,0.0,87.0,360.0,1.0,Urban,Y
LP001013,Male,Yes,0,Not Graduate,No,2333.0,1516.0,95.0,360.0,1.0,Urban,Y
LP003397,Male,Yes,0,Not Graduate,No,3660.0,0.0,129.1,300.0,1.0,Rural,Y
LP004592,Male,Yes,0,Graduate,No,4269.0,0.0,121.5,240.0,0.0,Semiurban,N
LP007722,Male,No,1,Graduate,No,6076.0,1168.0,131.4,360.0,0.0,Urban,N
LP001046,Male,Yes,1,Graduate,No,5955.0,5625.0,315.0,360.0,1.0,Urban,Y
LP007905,Male,Yes,0,Graduate,No,2622.0,0.0,88.0,360.0,0.0,Semiurban,N
LP004607,Female,Yes,2,Graduate,No,5450.0,3469.0,112.3,120.0,1.0,Urban,N
LP008465,Female,No,1,Graduate,Yes,4565.0,1104.0,122.3,360.0,1.0,Urban,Y
LP008097,Female,No,2,Graduate,No,3628.0,862.0,126.6,120.0,1.0,Urban,Y
LP009647,Male,Yes,0,Graduate,No,2023.0,1116.0,158.1,360.0,0.0,Semiurban,Y
LP008712,Male,Yes,0,Graduate,No,4129.0,1254.0,135.1,300.0,0.0,Urban,N
LP003344,Female,Yes,0,Graduate,No,4800.0,1915.0,129.4,240.0,1.0,Urban,Y
LP005557,Male,No,0,Graduate,No,2156.0,2647.0,98.8,360.0,1.0,Semiurban,Y
LP007796,Male,Yes,2,Graduate,No,5348.0,807.0,142.7,180.0,1.0,Urban,Y
LP010614,Male,No,0,Not Graduate,No,2898.0,1979.0,137.3,360.0,1.0,Urban,N
LP009781,Male,Yes,2,Graduate,No,3415.0,1441.0,155.5,180.0,1.0,Rural,Y
LP004918,Male,Yes,0,Graduate,No,1822.0,1939.0,190.6,240.0,1.0,Rural,Y
LP003019,Female,Yes,3+,Graduate,No,3897.0,284.0,125.6,300.0,1.0,Urban,Y
LP010833,Male,No,1,Graduate,No,2864.0,3260.0,134.7,360.0,1.0,Urban,Y
LP005208,Male,No,1,Graduate,No,1145.0,0.0,115.2,180.0,1.0,Semiurban,Y
LP009402,Female,Yes,0,Graduate,No,2676.0,0.0,127.1,180.0,1.0,Rural,Y
LP010223,Male,No,1,Graduate,No,5617.0,2696.0,141.8,360.0,1.0,Semiurban,Y
LP010582,Male,Yes,0,Graduate,No,911.0,843.0,136.2,180.0,1.0,Urban,Y
LP009342,Male,No,0,Not Graduate,No,5426.0,2301.0,95.3,240.0,1.0,Urban,Y
LP004718,Male,No,0,Graduate,No,3385.0,1211.0,135.7,360.0,0.0,Semiurban,Y
LP008975,Male,Yes,0,Not Graduate,No,5839.0,1436.0,85.6,180.0,1.0,Rural,Y
LP010357,Male,No,2,Not Graduate,No,3888.0,824.0,76.9,360.0,1.0,Rural,Y
LP006497,Male,No,0,Graduate,No,6121.0,1260.0,126.8,360.0,1.0,Rural,Y
LP007634,Male,Yes,0,Graduate,No,3547.0,2764.0,164.9,120.0,0.0,Semiurban,N
LP010627,Male,Yes,0,Graduate,No,3576.0,0.0,90.4,180.0,1.0,Urban,Y
LP006218,Male,Yes,2,Graduate,No,3342.0,0.0,144.1,360.0,1.0,Urban,Y
